Sentences,Label
"Den Begriff ""Schulfaschismus"" habe ich von Reinhart Wolff übernommen. Ich denke, der Begriff ist in dem Kontext selbsterklärend: die Verankerung des Faschismus in den Schulen. Eine etwas emotionalere Erklärung wird man sicherlich von den älteren Mitmenschen erhalten, die in der Nazizeit zur Schule gingen und dort gequält wurden. Ich habe den Begriff jetzt in Anführungszeichen gesetzt. -- Schwarze Feder talk discr 15:31, 11. Nov. 2008 (CET)",0
"Mich verwirrt etwas, dass er im ""Algerienkrieg"" gekämpft haben soll. Meinetwegen in einem ""Krieg gegen Algerien"" - ist ""Algerienkrieg"" nicht ein festgelegter Begriff? Aus Wikipedia:",0
"""Der Algerienkrieg bezeichnet den Krieg um die Unabhängigkeit Algeriens von Frankreich in den Jahren 1954 bis 1962""",0
"Klingt nach Babel Fish oder anderen Katastrophen, vielleicht finde ich in den nächsten Tagen Zeit dieses Chaos an Katastrophe etwas zu entschlechtern. *sorry* Ich kann hier weder Verständnis für die Materie, noch für die deutsche Sprache erkennen. --WikiMax - 10:50, 1. Mai 2009 (CEST)",0
"Sorry! Niemand will Dich diffamieren! Unqualifizierte Aussagen kann ich allerdings keine finden. Ansonsten ist der Artikel jetzt in Arbeit - amS ist die Bedrohung durch LA inzwischen erledigt. --Grottenolm 14:08, 19. Nov. 2008 (CET)",0
"diese Veranstaltung wird in Bosnien und Herzegowina/Kanton Posavina abgehalten und ist bedeutend für dieses Gebiet, aber dennoch ist es nicht nur ein lokales Fest sondern auch ein internationales. Es wird auch von Leuten aus Nachbarländern besucht. Ich wäre dankbar, wenn Sie Ihre Nachforschungen vielleicht etwas umfassender noch einmal durchführen würden. In Bosnien gibt es auch Sachen außer denen, die auf Wikipedia stehen, ob es Leute aus anderen Ländern glauben oder nicht. Die Stadt hat alleine mehr als 10 000 Einwohner, die dort leben und noch mehr, die während dem Krieg ausgesiedelt sind und die ihre Stadt gerade zu Sommertagen besuchen. All das, was ich hier geschrieben habe, können Sie sehr leicht nachprüfen.",0
"Hallo Raffineur. Nach Rückfrage bei der Schweizerischen Post, gibt es keine solche PLZ in Domodossola. In dieser Gemeinde war allenfalls mal früher eine ""Grenzpoststelle"" stationiert; heute existiert allerdings dort nichts mehr. Die Fehlinformation wurde entfernt. Liebe Grüsse, Sandro 12:22, 1. Okt. 2009 (CEST)",0
"Ich habe zu dem Beitrag, der sich auf meine Person bezieht, keine besonderen Kommentare, bis auf die Feststellung, dass mein zweiter Vorname ""Jaques"" unrichtig geschrieben ist. Ich weiß sehr wohl, dass die heutige Schreibweise des Namens ""Jacques"" den Buchstaben ""c"" enthält. Es ist aber Familientradition, wenn der Vorname ""Jaques"" vergeben wird, diesen ohne das ""c"" zu schreiben. Denn der Familienname geht zurück auf Jaques Roquette, der sich im Jahre 1689 als hugenottischer Flüchtling in Strasburg in der Uckermark niedergelassen hatte, und dieser erscheint in den Urkunden (Heiratsurkunde, Todesschein, Geburtsurkunden der Kinder etc.) eben als ""Jaques"", was offenbar der damals gültigen Orthographie entsprach. Und in dieser Schreibweise hat sich der Name in unserer Familie bis heute erhalten und steht eben auch als ""Jaques"" in meinem Pass. Es wäre schön, wenn das berichtigt werden könnte.",0
"Ich würde für eine leichte Umarbeitung dieses Artikels plädieren. Der folgende Satz ist einfach nicht ganz richtig, weil auch die Soldaten dieses Krieges durchaus sehr nationalistisch ""aufgeladen"" waren:",0
"Im Gegensatz zur Brutalität bei den Kämpfen in den ehemaligen Teilen des Russischen Reiches wurde der polnisch-ukrainische Krieg von disziplinierten und professionellen Kräften auf beiden Seiten ausgeführt, wodurch relativ wenige zivile Tote und Zerstörungen zu beklagen waren.",0
"Im Gegensatz zur Brutalität bei den Kämpfen in den ehemaligen Teilen des Russischen Reiches wurde der polnisch-ukrainische Krieg von disziplinierten und professionellen Kräften auf beiden Seiten ausgeführt, wodurch relativ wenige zivile Tote und Zerstörungen zu beklagen waren.",0
"(Mission of The United States to Poland, Henry Morgenthau, Sr. Report). Den Juden wurde ihre bis dahin neutrale Haltung im Konflikt zwischen Polen und Ukrainern vorgeworfen.''",0
"Ich meine, es ist schwierig zu beurteilen, wie viele Tote relativ wenige nun sind. Sind 64 wirklich so wenig? Es gab hier nur deshalb relativ wenige Tote, weil auch dieser Krieg nicht wirklich lang gedauert hat, meine ich, nicht aber deshalb, weil die Soldaten alle so diszipliniert waren. {{unsigned|89.106.209.22|13:04, 2. Dez. 2008}}",0
"Im Artikel ist schwammig von einem ersten Mord an einem neunjährigen Mädchen, ""weiteren acht Mordversuchen"" plus einer ""Serie von Sexualmorden"" (ungenannten Ausmaßes) die Rede, schließlich von einer Verurteilung wegen Mordes in neun Fällen.",0
Das K&K Telegraphenamt am Börseplatz wurde während der Zeit des Ringstrassenbaues zunächst als Hotel konzipiert und errichtet. Nachdem dieses wenig erfolgreich war wurde es in eine Vermittlungszentrale umgebaut. Hier befand sich zunächst die manuelle Handvermittlungszentrale (Telegraphenzentrale) für den Bereich Wien (Klappenschrank). Nachdem Krieg wurde in Zuge des Wiederaufbaues des Wiener Telefonetzes hier endgültig alles automatisiert (Wählsystem48). In den 60er-Jahren wurde im Hof ein Funkturm errichet der bis heute in Betrieb ist. In Laufe der Zeit wurden die Grossen Handvermittlungssääle als Planungsbüros aber auch als CallCenter genutzt. Durch die neuen Möglichkeiten in der Fernmeldetechnik war es hier nicht mehr notwendig eine Vermittlungsstelle zu betreiben. Seit 2000 steht das Gebäude bis auf wenige Betriebsräume leer und sollte unsprünglich wieder in ein Hotel rückgebaut werden. Bis dato wurden diese Pläne nicht realisiert.,0
"Der Begriff hat also eine metaphorische Wurzel und beschreibt farbig uns sinnhaft die nicht-studentische Welt als barbarisch, ungesegnet. In seiner Katachrese ist der ""Philister"" jemand der sich fürs Geistesleben nicht mehr interessiert, interessieren kann, der engen Anschaungen unterliegt, im Gegensatz zum Studenten.",0
"Ist diese Behauptung nicht etwas gewagt bzw. Diffamierung eines Berufsstandes ? Bei Amateuren vielleicht, aber bei professionellen Maskenbildnern - wie ich sie beim Fernsehen hatte - ist es doch wohl normal, beim Abschminken eine entsprechend rückfettende und auch desinfizierende Kombination zu benutzen.",0
"Dear Enemy - Mein Freund, der Feind",0
"Anka: das mit der Gruppe habe ich nie bezweifelt, nur die 12 gibbet nicht. Das sich der Verein direkt auf die FCI bezieht können die nicht selber was dazuerfinden. Das mit der falschen Gruppe war nur ne anmerkung von mir, nicht im Artikel sonder hier! Wen das Tier anerkannt werden sollte werden die sich noch kloppen müssen wohin der Hund gehört. Grüße aus der Eifel Caronna 19:59, 4. Nov. 2009 (CET)",0
"Klaus-Peter Friedrich Collaboration in a ""Land without a Quisling"": Patterns of Cooperation with the Nazi German Occupation Regime in Poland during World War II - Slavic Review Vol. 64, No. 4 (Winter, 2005), pp. 711-746 (engl.)",0
"Encyclopedia of the Holocaust; Eintrag über: Blue Police, Macmillan Publishing Company, New York NY, 1990. ISBN 0028645278 (engl.)",0
"Piotrowski, Tadeusz (1997). Poland's Holocaust: Ethnic Strife, Collaboration with Occupying Forces and Genocide.... McFarland & Company. pp. 108–110. ISBN 0-7864-0371-3 (engl.)",0
"Niemand wird dem Hinweis widersprechen, dass durch die Entstehungsgeschichte in einem 'Judenkurort' mit Protagonisten jüdischer Abstammung und den verwandtschaftlichen Bezügen zu Walther Rathenau sowie bekannten Freimaurern - z. B. Stefan George - durch den Holocaust stark verdunkelt ist.",0
Der Selbstmord des Autors von Peterchens Mondfahrt erfolgte beispielsweise gerade ein halbes Jahr nach der Ermordung Walther Rathenaus (Juni 1922 zu Februar 1923). Zudem waren sowohl der Suizident als auch der ermordete Außenminister mit der Familie Siemens befreundet.,0
"Wesentlich mehr würde es mich interessieren, ob man auch beispielsweise Dextrose zu den psychoaktiven Substanzen zählen kann. Der hier stehenden Definition nach, würde es passen. Man kann sicher auch Wasser exzessiv genug trinken, um somit eine psychische Veränderung hervorzurufen. Demnach würde der Begriff nur ein Wesensmerkmal bezeichnen, dass fast allen Stoffen, zumindest den irgendwie applizierbaren, anhaftet, ohne Rücksicht auf das Spektrum an physischer Bedeutsamkeit von Stoffen zu nehmen?",0
"Bis Novemeber 1942 war die deutsche Wehrmacht in der Offensive (siehe dazu auch unseren Artikel hier Krieg gegen die Sowjetunion 1941–1945). Erst Ende November 1942 geriet diese durch einen Vormarsch der Roten Armee bei Stalingrad unter Druck. Da der P-1500 Anfang des nächsten Jahres eingestellt wurde, lag die Offensive nicht wirklich weit zurück (ein bis zwei Monate). Sicherlich spielten die beiden anderen Gründe, die du genannt hast, auch eine wichtige Rolle. Hee Haw Waylon Hee Haw Round-Up 10:05, 6. Mai 2009 (CEST)",0
"Warum kommt man auf solche Ideen? Das ist eine gute Frage. Wahrscheinlich um eine überlegene Waffe zu haben, um den Krieg zu gewinnen. Da Quellen für diese beiden Entwürfe (!) aber selten sind, kann ich da nichts zu weiter sagen. Das gleiche gilt für Fliegerbomben. Hee Haw Waylon Hee Haw Round-Up 11:26, 14. Mai 2009 (CEST)",0
Quellen/Belege zum Mord an Arthur Bloch,0
"Der Grimm (Bd. 13, Sp. 1617) sagt: 1) ahd. pfanchuocho, mhd. phankuoche (KONRAD troj. krieg 6080), mnd. pannekoke, holländ. pannekoek, in einer pfanne gebackener kuchen (theil 5, 2498), vgl. pfannendatsch, -fladen, -zelte. pfannkuche, placenta voc. 1482 y 7b, torta (pfannkůch und pfannenkůch) ALBERUS dict. R 1b, pfannenkuchen voc. nig. abb. 66. Das ""e"" ist also niederdeutschen Ursprungs, wobei dann interessant ist, dass nicht ""p"" sondern ""pf"" aus der 2. Lautverschiebung benutzt wird. *Pfannekuchen dürfte wohl eine Art Hybridbildung aus ndd. pannekoken unter dem Einfluss des hd. Pfannkuchen sein. - Interessant auf jeden Fall! --Cor 14:10, 26. Jul. 2009 (CEST)",0
"Aus dem von Dir genannten Artikel geht nur die Goebbelssche Propagandakeule „anglo-amerikanische Luftgangster“ hervor. Ich denke, das ist ein himmelweiter Unterschied zu „angloamerikanische Luftangriffe“. Denn dass sie von britischen und amerikanischen Luftstreitkräften in präziser Koordination ausgeführt wurden, lässt sich nur schwerlich bestreiten. Ich halte die Formulierung für neutral. Kann aber auch gern rausgenommen werden, bevor sich hier eine dieser typisch deutschen Diskussionen entwickelt. Meine private Meinung: Für ein Flächenbombardement auf eine 200 Hektar große und mit Flüchtlingen überfüllte Parkanlage, in der sich nur ein Zoo und ein Museumsgebäude befinden, wären auch wesentlich drastischere Formulierungen angebracht. Da es aber umstritten ist, ob es sich um ein Kriegsverbrechen handelt oder nicht, sollte das hier weggelassen werden und hat letztendlich auch überhaupt nichts mit dem Gebäude und dessen Geschichte zu tun. Viele Grüße! --MoToR 12:00, 1. Feb. 2009 (CET)",0
"Das a-t hat es schon vor Jahren diskutiert: Ob man aber dafür eine Senkung der Krampfschwelle, Gesteigerte psychomotorische Aktivität, Schlafstörungen, Schlaflosigkeit, Nervosität, Depressive Verstimmtheit, Angst, Aggressivität, Gastrointestinale Beschwerden, Gewichtszunahme (1-10%)... in Kauf nehmen sollte?? --[[Benutzer:Mager|Mager] 12:11, 19. Feb. 2009 (CET)",0
"Weshalb wird vom Autor des Artikels das Streben Deutschlands vor dem 1.WK, das nur wenige Kolonien hatte, nach ""einem Platz an der Sonne"", als ""außenpolitische Maßlosigkeit"" diffamiert? Zu diesem Zeitpunkt war die Welt doch bereits weitestgehend ""aufgeteilt"" - vor allem unter England und Frankreich. Wie müsste man denn vor dem Hintergrund dieses gebrauchten Terminus das koloniale Großmachtstreben der beiden letztgenannten Staaten in den Jahrzehnten zuvor bezeichnen?? In diesem Zusammenhang sei festgestellt: In Bezug auf die Kriegsschuldfrage hätte sich Deutschland durch die Kolonialpolitik im 19.Jh. - vor allem Englands - ebenso provoziert gefühlt haben können.",0
"ohne mich hätte es den artikel nicht gegeben und ohne dich wäre er nicht vollendet worden. selbst deine absolute arroganz spielt bei erstellen des artikels dann auch keine rolle mehr. --Manuel Aringarosa 18:12, 5. Feb. 2009 (CET)",0
"Die neuzeitlichen Vernunftphilosophien erwähnen nicht mehr explizit die Gottebenbildlichkeit des Menschen, sie betonen vor allem den menschlichen Verstand. Für Wilhelm von Humboldt, dem Begründer einer allgemeinen Bildung des Menschen, hat jeder Mensch die Aufgabe, das eigene Dasein durch Bildung zu adeln. Humboldt verstand unter Bildung eine durch Wissenschaft ermöglichte Entfaltung des Einzelnen zu sittlicher Vollkommenheit. Die Begriffe Geist, Vernunft und Freiheit werden bei den Vernunftphilosophen absolut gesetzt, teilweise sogar »Gott« gleichgesetzt (vgl. Wetz 1998).",0
"Die neuzeitlichen Vernunftphilosophien erwähnen nicht mehr explizit die Gottebenbildlichkeit des Menschen, sie betonen vor allem den menschlichen Verstand. Für Wilhelm von Humboldt, dem Begründer einer allgemeinen Bildung des Menschen, hat jeder Mensch die Aufgabe, das eigene Dasein durch Bildung zu adeln. Humboldt verstand unter Bildung eine durch Wissenschaft ermöglichte Entfaltung des Einzelnen zu sittlicher Vollkommenheit. Die Begriffe Geist, Vernunft und Freiheit werden bei den Vernunftphilosophen absolut gesetzt, teilweise sogar »Gott« gleichgesetzt (vgl. Wetz 1998).",0
"Dieser Personbegriff im boethianischen Sinne findet also seinen Ursprung im frühen Christentum, prägt die mittelalterliche Scholastik, erfährt seinen Höhepunkt in den Vernunftphilosophien, ist in der Geistesgeschichte des Abendlandes in zahlreichen Facetten wieder zu finden. Der Personbegriff, der sich über Substanz und Rationalität definiert, ist präsent in derzeitigen Erziehungs- und Bildungsbegriffen. Der moderne Mensch strebt danach, als Individuum zu leben, das Ziel eines verantwortlichen Menschen ist es, in Selbstbestimmung zu leben. Seine eigene persönliche Selbstverwirklichung geht ihm über alles, die Freiheit seiner Person gründet auf der Vernunft und auf der freien Entscheidung seines Willens.",0
"Dieser Personbegriff im boethianischen Sinne findet also seinen Ursprung im frühen Christentum, prägt die mittelalterliche Scholastik, erfährt seinen Höhepunkt in den Vernunftphilosophien, ist in der Geistesgeschichte des Abendlandes in zahlreichen Facetten wieder zu finden. Der Personbegriff, der sich über Substanz und Rationalität definiert, ist präsent in derzeitigen Erziehungs- und Bildungsbegriffen. Der moderne Mensch strebt danach, als Individuum zu leben, das Ziel eines verantwortlichen Menschen ist es, in Selbstbestimmung zu leben. Seine eigene persönliche Selbstverwirklichung geht ihm über alles, die Freiheit seiner Person gründet auf der Vernunft und auf der freien Entscheidung seines Willens.",0
"Dieser Personbegriff im boethianischen Sinne findet also seinen Ursprung im frühen Christentum, prägt die mittelalterliche Scholastik, erfährt seinen Höhepunkt in den Vernunftphilosophien, ist in der Geistesgeschichte des Abendlandes in zahlreichen Facetten wieder zu finden. Der Personbegriff, der sich über Substanz und Rationalität definiert, ist präsent in derzeitigen Erziehungs- und Bildungsbegriffen. Der moderne Mensch strebt danach, als Individuum zu leben, das Ziel eines verantwortlichen Menschen ist es, in Selbstbestimmung zu leben. Seine eigene persönliche Selbstverwirklichung geht ihm über alles, die Freiheit seiner Person gründet auf der Vernunft und auf der freien Entscheidung seines Willens.",0
"Dieser Personbegriff im boethianischen Sinne findet also seinen Ursprung im frühen Christentum, prägt die mittelalterliche Scholastik, erfährt seinen Höhepunkt in den Vernunftphilosophien, ist in der Geistesgeschichte des Abendlandes in zahlreichen Facetten wieder zu finden. Der Personbegriff, der sich über Substanz und Rationalität definiert, ist präsent in derzeitigen Erziehungs- und Bildungsbegriffen. Der moderne Mensch strebt danach, als Individuum zu leben, das Ziel eines verantwortlichen Menschen ist es, in Selbstbestimmung zu leben. Seine eigene persönliche Selbstverwirklichung geht ihm über alles, die Freiheit seiner Person gründet auf der Vernunft und auf der freien Entscheidung seines Willens.",0
"Dieser Personbegriff im boethianischen Sinne findet also seinen Ursprung im frühen Christentum, prägt die mittelalterliche Scholastik, erfährt seinen Höhepunkt in den Vernunftphilosophien, ist in der Geistesgeschichte des Abendlandes in zahlreichen Facetten wieder zu finden. Der Personbegriff, der sich über Substanz und Rationalität definiert, ist präsent in derzeitigen Erziehungs- und Bildungsbegriffen. Der moderne Mensch strebt danach, als Individuum zu leben, das Ziel eines verantwortlichen Menschen ist es, in Selbstbestimmung zu leben. Seine eigene persönliche Selbstverwirklichung geht ihm über alles, die Freiheit seiner Person gründet auf der Vernunft und auf der freien Entscheidung seines Willens.",0
"Dieser Personbegriff im boethianischen Sinne findet also seinen Ursprung im frühen Christentum, prägt die mittelalterliche Scholastik, erfährt seinen Höhepunkt in den Vernunftphilosophien, ist in der Geistesgeschichte des Abendlandes in zahlreichen Facetten wieder zu finden. Der Personbegriff, der sich über Substanz und Rationalität definiert, ist präsent in derzeitigen Erziehungs- und Bildungsbegriffen. Der moderne Mensch strebt danach, als Individuum zu leben, das Ziel eines verantwortlichen Menschen ist es, in Selbstbestimmung zu leben. Seine eigene persönliche Selbstverwirklichung geht ihm über alles, die Freiheit seiner Person gründet auf der Vernunft und auf der freien Entscheidung seines Willens.",0
"»Vom Leben Richards von St. Victor weiß man recht wenig. Er stammt aller Wahrscheinlichkeit nach aus Schottland. Richard kam wohl in jungen Jahren nach Paris und trat in St. Victor unter dessen ersten Abt Gilduin (1135–1153) ein. Das Stift der Regularchorherren von St. Victor war um 1108 von Wilhelm von Champeaux, Schüler Anselms von Laon, gegründet worden. Es war durch kontemplative Spiritualität und die Vermittlung von monastischer und frühscholastischer Theologie geprägt. Das biblisch-exegetische Interesse verbindet St. Victor mit der Schule von Laon, auf der anderen Seite ist aber auch eine philosophische Aufgeschlossenheit wie in Chartres für St. Victor charakteristisch. Insofern nehmen die Victoriner eine vermittelnde Stellung zwischen den beiden Schulen ein. Der bedeutendste Vertreter der Schule von St. Victor war Hugo von St. Victor (gest. 1141). Ob Richard ihn noch gehört hat, ist umstritten. Seit spätestens 1159 ist Richard Subprior, seit 1162 Prior in St. Victor, 1173 stirbt er« (Schlapkohl 1999: 138ff.).",0
Der aus dem Trinitätsbegriff hergeleitete und sich auf die drei Personen in dem einen Gott beziehende Personbegriff drückt von seinem Ursprung her die Idee des Dialogs aus und Gottes als des dialogischen Wesens. Die Person besteht ihrem Wesen nach hier überhaupt nur als Beziehung.,0
"Das heißt aber nicht, dass die Person gleichsam in dieser Beziehung untergeht/aufgeht. Vielmehr existiert die Person in der Beziehung, in der Relation. Diese ist eine totale Relationalität, die keinen Vorbehalt des bloß Eigenen setzt. Die Person ist nicht eine sich abschließende Substanz, sondern das Phänomen der totalen Relationalität.",0
"Das heißt aber nicht, dass die Person gleichsam in dieser Beziehung untergeht/aufgeht. Vielmehr existiert die Person in der Beziehung, in der Relation. Diese ist eine totale Relationalität, die keinen Vorbehalt des bloß Eigenen setzt. Die Person ist nicht eine sich abschließende Substanz, sondern das Phänomen der totalen Relationalität.",0
"Indem mein Erkennen und Wollen zu sich selbst zurückkehren und ich dieses Erkennen und Wollen vom Anderen her verstehe, bleibt doch dieses Verstehen unmitteilbar. Letztlich verstehe ich allein mein Erkennen und Wollen. Deshalb kann auch niemand außer mir beurteilen, wieweit ich mich bewusst und frei bemühe, den Vorbehalt des bloß Eigenen zu überwinden und in die reine Relationalität auf den Anderen hin einzutreten und so gerade wahrhaft zu mir selber zu kommen. Und hier liegt auch die Würde der Person insofern, als ihr niemand dieses Zu-sich-selber-Kommen in der reinen Relationalität abnehmen kann, aber auch nicht aufdrängen kann/darf. Freiheit und Würde der Person gründen so in ihrer unmitteilbaren Existenz: der Mensch, die einzelne Person bleibt ein Geheimnis. Konsequenterweise beinhaltet dies Respekt vor der Person, ihrer Wahrnehmung, ihrem Sein, ihrer Existenz.",0
"Indem mein Erkennen und Wollen zu sich selbst zurückkehren und ich dieses Erkennen und Wollen vom Anderen her verstehe, bleibt doch dieses Verstehen unmitteilbar. Letztlich verstehe ich allein mein Erkennen und Wollen. Deshalb kann auch niemand außer mir beurteilen, wieweit ich mich bewusst und frei bemühe, den Vorbehalt des bloß Eigenen zu überwinden und in die reine Relationalität auf den Anderen hin einzutreten und so gerade wahrhaft zu mir selber zu kommen. Und hier liegt auch die Würde der Person insofern, als ihr niemand dieses Zu-sich-selber-Kommen in der reinen Relationalität abnehmen kann, aber auch nicht aufdrängen kann/darf. Freiheit und Würde der Person gründen so in ihrer unmitteilbaren Existenz: der Mensch, die einzelne Person bleibt ein Geheimnis. Konsequenterweise beinhaltet dies Respekt vor der Person, ihrer Wahrnehmung, ihrem Sein, ihrer Existenz.",0
"Die Begegnung mit einer anderen Person ist in erster Linie nicht eine erkennende, sondern eine anerkennende. In der Begegnung mit einer anderen Person muss zunächst ihre Unmitteilbarkeit und Einmaligkeit anerkannt werden, wenn überhaupt eine personale Begegnung zustande kommen soll. Daher hat der Wille bzw. die Liebe einen seinsmäßigen Vorrang vor dem Intellekt. Der willensmäßige, liebende Bezug zum Anderen ist ein Sein-Lassen dieses Anderen, so wie er ist. Dahinter steht die Anerkennung vor dessen unmitteilbarer Existenz, ein großer Respekt vor dem Anderen, und zwar so, wie er ist. In dem Maß, in dem ich zu dem Anderen in einem willensmäßigen, liebenden Bezug stehe und in diesem seine Unmitteilbarkeit anerkenne, erkenne und anerkenne ich auch meine eigene Unmitteilbarkeit immer mehr in ihrem eigentlichen Sinne: nämlich immer mehr zu mir selbst zu kommen, den Vorbehalt des bloß Eigenen zu überwinden, mich um die reine Relationalität zu bemühen.",0
"In seinem tieferen Verständnis wird dieser victorinische Personbegriff dahingehend begriffen, dass Beziehung, Relation wesentlich für die Person ist (vgl. Krenzer 2002).",0
"In seinem tieferen Verständnis wird dieser victorinische Personbegriff dahingehend begriffen, dass Beziehung, Relation wesentlich für die Person ist (vgl. Krenzer 2002).",0
"Konsequenterweise bedeutet dies für das Erziehungsziel im victorinischen Verständnis, dass die Person nicht ausschließlich zur Selbstverwirklichung und Autonomie geführt werden soll, sondern zur Beziehungsfähigkeit und zum Bewusstsein, dass jede Person Dasein hat und somit schon per se Person ist und diese nicht erst wird unter der Voraussetzung, dass sie z. B. Bewusstsein oder Selbstbewusstsein hat.",0
"Konsequenterweise bedeutet dies für das Erziehungsziel im victorinischen Verständnis, dass die Person nicht ausschließlich zur Selbstverwirklichung und Autonomie geführt werden soll, sondern zur Beziehungsfähigkeit und zum Bewusstsein, dass jede Person Dasein hat und somit schon per se Person ist und diese nicht erst wird unter der Voraussetzung, dass sie z. B. Bewusstsein oder Selbstbewusstsein hat.",0
"3. Zur wahrhaftigen Liebe dieser Person gehört Mitliebe, eine tiefgründige Überlegung der Nächstenliebe, die Richard so formuliert: »Wo zwei in gegenseitiger Liebe einander in höchster Sehnsucht umarmen und jeder in der gegenseitigen Liebe höchstes Entzücken findet, da liegt der Gipfel der Freude des einen gerade in der innigsten Liebe des andern, und umgekehrt: der Gipfel der Freude des andern in der Liebe des ersten.",0
"3. Zur wahrhaftigen Liebe dieser Person gehört Mitliebe, eine tiefgründige Überlegung der Nächstenliebe, die Richard so formuliert: »Wo zwei in gegenseitiger Liebe einander in höchster Sehnsucht umarmen und jeder in der gegenseitigen Liebe höchstes Entzücken findet, da liegt der Gipfel der Freude des einen gerade in der innigsten Liebe des andern, und umgekehrt: der Gipfel der Freude des andern in der Liebe des ersten.",0
"3. Zur wahrhaftigen Liebe dieser Person gehört Mitliebe, eine tiefgründige Überlegung der Nächstenliebe, die Richard so formuliert: »Wo zwei in gegenseitiger Liebe einander in höchster Sehnsucht umarmen und jeder in der gegenseitigen Liebe höchstes Entzücken findet, da liegt der Gipfel der Freude des einen gerade in der innigsten Liebe des andern, und umgekehrt: der Gipfel der Freude des andern in der Liebe des ersten.",0
"3. Zur wahrhaftigen Liebe dieser Person gehört Mitliebe, eine tiefgründige Überlegung der Nächstenliebe, die Richard so formuliert: »Wo zwei in gegenseitiger Liebe einander in höchster Sehnsucht umarmen und jeder in der gegenseitigen Liebe höchstes Entzücken findet, da liegt der Gipfel der Freude des einen gerade in der innigsten Liebe des andern, und umgekehrt: der Gipfel der Freude des andern in der Liebe des ersten.",0
"[...] Wenn zwei sich gegenseitig gern haben, einander ihr Herz in hohem Sehnen schenken, und der Liebesstrom von diesem zu jenem, von jenem zu diesem fließt, und gegenläufig je auf Verschiedenes zielt, dann ist zwar Liebe vorhanden, aber die Mitliebe fehlt. Von Mitliebe kann erst dann gesprochen werden, wo von zweien ein dritter einträchtig geliebt, in Gemeinsamkeit liebend umfangen wird« (Richard v. S. Victor 2002: 101 und 104). Richard v. S. Victor appliziert seine Überlegungen immer auf die drei Personen der dreifaltigen Gottheit, denn diese wird bei Richard als das höchste Gut, die Fülle der Gutheit und als höchste Liebe beschrieben (vgl. Richard v. S. Victor 2002: 84). Er selbst spricht davon, dass diese »Mitliebe eines Dritten« nicht auf menschliche Personen zu applizieren ist: »Denn wir reden ja hier nicht von irgendeiner, sondern von der höchsten Mitliebe, deren eine Kreatur von Seiten des Schöpfers niemals würdig wäre, die sie niemals verdiente« (Richard.",0
"[...] Wenn zwei sich gegenseitig gern haben, einander ihr Herz in hohem Sehnen schenken, und der Liebesstrom von diesem zu jenem, von jenem zu diesem fließt, und gegenläufig je auf Verschiedenes zielt, dann ist zwar Liebe vorhanden, aber die Mitliebe fehlt. Von Mitliebe kann erst dann gesprochen werden, wo von zweien ein dritter einträchtig geliebt, in Gemeinsamkeit liebend umfangen wird« (Richard v. S. Victor 2002: 101 und 104). Richard v. S. Victor appliziert seine Überlegungen immer auf die drei Personen der dreifaltigen Gottheit, denn diese wird bei Richard als das höchste Gut, die Fülle der Gutheit und als höchste Liebe beschrieben (vgl. Richard v. S. Victor 2002: 84). Er selbst spricht davon, dass diese »Mitliebe eines Dritten« nicht auf menschliche Personen zu applizieren ist: »Denn wir reden ja hier nicht von irgendeiner, sondern von der höchsten Mitliebe, deren eine Kreatur von Seiten des Schöpfers niemals würdig wäre, die sie niemals verdiente« (Richard. v. S. Victor 2002: 104).",0
"Da nach Richard von Sankt Victor jeder Mensch sein Sein nicht von ewig hat, nicht aus sich selbst existiert und demzufolge sein Sein von einem Anderen haben muss, so kann auch die höchste Form der Liebe, nämlich die Mitliebe eines Dritten, nur derjenige leben, der von Ewigkeit aus sich selbst ist, die drei göttlichen Personen.",0
"Die personale Individualität führt die Person zur Unmitteilbarkeit und in letzter Konsequenz zur äußersten Einsamkeit. Wesentliches Merkmal einer Person ist jedoch ihre Fähigkeit zur Beziehung, um diese Einsamkeit nicht zur Bedrohung werden zu lassen. Unmitteilbarkeit zweier »Einsamer« wird durch Beziehung, durch Relation überwunden.",0
"Die personale Individualität führt die Person zur Unmitteilbarkeit und in letzter Konsequenz zur äußersten Einsamkeit. Wesentliches Merkmal einer Person ist jedoch ihre Fähigkeit zur Beziehung, um diese Einsamkeit nicht zur Bedrohung werden zu lassen. Unmitteilbarkeit zweier »Einsamer« wird durch Beziehung, durch Relation überwunden.",0
"Die personale Individualität führt die Person zur Unmitteilbarkeit und in letzter Konsequenz zur äußersten Einsamkeit. Wesentliches Merkmal einer Person ist jedoch ihre Fähigkeit zur Beziehung, um diese Einsamkeit nicht zur Bedrohung werden zu lassen. Unmitteilbarkeit zweier »Einsamer« wird durch Beziehung, durch Relation überwunden.",0
"Selbstverwirklichung bedeutet hier, zu sich selber kommen, zwar in Freiheit, aber die Person ist aus ihrem Anspruch heraus, Person zu sein, zu dieser Selbstverwirklichung verpflichtet.",0
"Selbstverwirklichung bedeutet hier, zu sich selber kommen, zwar in Freiheit, aber die Person ist aus ihrem Anspruch heraus, Person zu sein, zu dieser Selbstverwirklichung verpflichtet.",0
"Selbstverwirklichung bedeutet hier, zu sich selber kommen, zwar in Freiheit, aber die Person ist aus ihrem Anspruch heraus, Person zu sein, zu dieser Selbstverwirklichung verpflichtet.",0
